FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile,WarningLetterLink
3016588865,"Poultry Products of New England, LLC",31 Jacks Bridge Rd,unavailable,Londonderry,NH,New Hampshire,03053-2100,US,United States,Domestic,Warning Letter,2013-10-01,2014,412465,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016588865,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016588865"
3013052227,"CALIFORNIA TERRA GARDEN, INC.",6055 E Washington Blvd Ste 200,unavailable,Commerce,CA,California,90040-2423,US,United States,Domestic,Warning Letter,2021-11-10,2022,616499,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013052227,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/california-terra-garden-inc-616499-11102021
3010055458,Granja La Cabana,"Pr-610  Km 1.9, Bo. Don Alonso",unavailable,Utuado,PR,Puerto Rico,00641,US,United States,Domestic,Warning Letter,2015-03-11,2015,447626,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010055458,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010055458"
3010643756,Ostrea d.o.o.,Ulica Hrvatske Vlade 1,unavailable,Stankovci,unavailable,unavailable,unavailable,HR,Croatia,Foreign,Warning Letter,2015-03-11,2015,443116,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010643756,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010643756"
3015550403,Delimports LLC,1209 S 10th St Ste A Pmb 604,unavailable,Mcallen,TX,Texas,78501-5060,US,United States,Domestic,Warning Letter,2023-01-03,2023,645804,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015550403,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015550403"
3010805352,"Pure Ground Ingredients, Inc.",2535 Business Pkwy,unavailable,Minden,NV,Nevada,89423-8931,US,United States,Domestic,Warning Letter,2023-01-03,2023,639559,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010805352,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010805352"
3015839251,Select Produce LLC,2101 W Military Hwy Ste J6,unavailable,Mcallen,TX,Texas,78503-5703,US,United States,Domestic,Warning Letter,2023-01-03,2023,643574,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015839251,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/select-produce-llc-643574-01032023
3010084798,"Maximus Niterider International Group, Inc.",11810 Greenstone Ave,unavailable,Santa Fe Springs,CA,California,90670-4629,US,United States,Domestic,Warning Letter,2014-02-11,2014,396841,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010084798,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010084798"
3010869785,Empacadora De Raices Y Tuberculos Vargas Garcia,De La Barrera Municipal 200 Metros,"Al Norte, Km179.6",Nueva Guinea,unavailable,unavailable,unavailable,NI,Nicaragua,Foreign,Warning Letter,2015-09-08,2015,479440,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010869785,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010869785"
3010085621,"SUPERMERCADOS ECONO, INC.","Carretera #3, Km. 16.2 Barrio Canovanillas",unavailable,Canovanas,PR,Puerto Rico,00729,US,United States,Domestic,Warning Letter,2015-09-08,2015,479440,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010085621,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010085621"
3010099772,"Bethel Nutritional Consulting, Inc",599 W 190th St Ste 1,unavailable,New York,NY,New York,10040-3577,US,United States,Domestic,Injunction,2015-12-14,2016,21,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010099772,
3010107364,"Bleu Ribbon Delicacies, LLC dba Native Cure",7409 Bellaire Ave,unavailable,North Hollywood,CA,California,91605-4304,US,United States,Domestic,Warning Letter,2017-06-27,2017,515739,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010107364,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010107364"
3013519537,"New Capstone, Inc",178 Cayuga Dr,unavailable,Mooresville,NC,North Carolina,28117-8239,US,United States,Domestic,Warning Letter,2017-06-27,2017,525164,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013519537,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/new-capstone-inc-525164-06272017
3010140431,Gen Foods Inc.,8436 Nw 72nd St,unavailable,Miami,FL,Florida,33166-2395,US,United States,Domestic,Warning Letter,2015-07-08,2015,439202,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010140431,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010140431"
3014837238,ZULAND DISTRIBUTOR CORP,1340 Imperial Beach Blvd Ste 205,unavailable,Imperial Beach,CA,California,91932-3046,US,United States,Domestic,Warning Letter,2022-10-17,2023,638899,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014837238,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/zuland-distributor-corp-638899-10172022
3010176123,"A2Z Industries, LLC",611 N Brand Blvd Ste 13,unavailable,Glendale,CA,California,91203-3290,US,United States,Domestic,Warning Letter,2015-02-09,2015,407949,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010176123,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010176123"
3010199607,"Iowa Select Herbs, L.L.C.",2347 Blairs Ferry Rd NE Ste 2,unavailable,Cedar Rapids,IA,Iowa,52402-1998,US,United States,Domestic,Injunction,2015-08-17,2015,273,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010199607,
3010215984,"Summit Beverage Group, LLC",211 Washington Ave,unavailable,Marion,VA,Virginia,24354-2364,US,United States,Domestic,Warning Letter,2016-05-02,2016,472341,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010215984,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010215984"
3010219465,MS Bionic,447 E Gardena Blvd,unavailable,Gardena,CA,California,90248-2913,US,United States,Domestic,Warning Letter,2017-06-26,2017,515118,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010219465,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010219465"
3015969598,"The Elderberry Co., LLC",302 Pearl St Ste B,unavailable,New Albany,IN,Indiana,47150-3477,US,United States,Domestic,Warning Letter,2020-09-09,2020,608837,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015969598,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015969598"
3010275667,Proper Nutrition Inc.,571 E Gay St,unavailable,West Chester,PA,Pennsylvania,19380-2779,US,United States,Domestic,Warning Letter,2021-04-20,2021,612435,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010275667,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/proper-nutrition-inc-612435-04202021
3013130478,CONCEIVEMEDIA,1130 Fremont Blvd,unavailable,Seaside,CA,California,93955-5700,US,United States,Domestic,Warning Letter,2021-05-20,2021,613647,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013130478,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013130478"
3014421624,Lux Commercial Group LLC,2501 W Military Hwy Ste A4,unavailable,Mcallen,TX,Texas,78503-8939,US,United States,Domestic,Warning Letter,2021-05-20,2021,614025,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014421624,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014421624"
3016597824,EU NATURAL  INC.,2654 W Horizon Ridge Pkwy Ste 5-93b,unavailable,Henderson,NV,Nevada,89052-2858,US,United States,Domestic,Warning Letter,2021-05-20,2021,605871,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016597824,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016597824"
3016471044,SAL NATURE LLC,1621 Central Ave,unavailable,Cheyenne,WY,Wyoming,82001-4531,US,United States,Domestic,Warning Letter,2021-05-20,2021,605597,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016471044,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016471044"
3010279072,Fertility Nutraceuticals Llc,1015 Madison Ave Ste 504,unavailable,New York,NY,New York,10075-0261,US,United States,Domestic,Warning Letter,2021-05-20,2021,605595,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010279072,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/fertility-nutraceuticals-llc-605595-05202021
3016594951,"NS Products, Inc.",11721 State Ave,unavailable,Marysville,WA,Washington,98271-8430,US,United States,Domestic,Warning Letter,2021-05-20,2021,605706,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3016594951,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/ns-products-inc-605706-05202021
3010296083,"Genetic Edge Compounds, LLC",2305 Brandywine,unavailable,Mckinney,TX,Texas,75070-4563,US,United States,Domestic,Warning Letter,2017-04-14,2017,510403,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010296083,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/genetic-edge-compounds-llc-510403-04142017
3017356885,AH USA Group Inc,2845 Supply Ave,unavailable,Commerce,CA,California,90040-2705,US,United States,Domestic,Warning Letter,2025-02-25,2025,695970,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017356885,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017356885"
3010336557,"Vitamins Direct (USA), Inc.",2500 Metrocentre Blvd Ste 5,unavailable,West Palm Beach,FL,Florida,33407-3107,US,United States,Domestic,Warning Letter,2014-10-14,2015,416825,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010336557,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010336557"
3010336557,"Vitamins Direct (USA), Inc.",2500 Metrocentre Blvd Ste 5,unavailable,West Palm Beach,FL,Florida,33407-3107,US,United States,Domestic,Warning Letter,2014-10-14,2015,416826,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010336557,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010336557"
3010356397,Entia Biosciences Inc,13565 Sw Tualatin Sherwood Rd Ste 800,unavailable,Sherwood,OR,Oregon,97140-8174,US,United States,Domestic,Warning Letter,2021-01-06,2021,610493,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010356397,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/entia-biosciences-inc-610493-01062021
3010385432,Samuel P. Hostetler (DBA) Hump-Back Dairys,4858 Lawrence 1185,unavailable,Miller,MO,Missouri,65707-7333,US,United States,Domestic,Warning Letter,2016-12-20,2017,505741,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010385432,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010385432"
3010408200,"Yichang Jiayuan Foodstuffs Co., Ltd.",Yiling District,No. 10 Juxiang Avenue; Yaqueling Town,Yichang,unavailable,unavailable,unavailable,CN,China,Foreign,Warning Letter,2023-05-05,2023,655593,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010408200,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/yichang-jiayuan-foodstuffs-co-ltd-655593-05052023
3020706490,WISETRADE CORPORATION,15615 Alton Pkwy Ste 450,unavailable,Irvine,CA,California,92618-3308,US,United States,Domestic,Warning Letter,2023-06-30,2023,657707,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3020706490,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/wisetrade-corporation-657707-06302023
3010450604,Baits & Sea Foods S.A.,Km. 25 Tipitapa-Masaya Highway,"Parque Industrial Astro, Nave 24c",Tipitapa,unavailable,unavailable,unavailable,NI,Nicaragua,Foreign,Warning Letter,2023-06-30,2023,661622,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010450604,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010450604"
3011604287,"Biomedic Labs, LLC",18911 E San Tan Blvd Ste 141,unavailable,Queen Creek,AZ,Arizona,85142-6052,US,United States,Domestic,Warning Letter,2015-10-28,2016,470648,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011604287,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011604287"
3012863650,DYNAMIC TECHNICAL FORMULATIONS LLC,785 Goddard Ct,unavailable,Alpharetta,GA,Georgia,30005-2263,US,United States,Domestic,Warning Letter,2017-12-13,2018,535717,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012863650,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012863650"
3014088792,NutraCore Health Products LLC,6018 Marsh Trail Dr,unavailable,Odessa,FL,Florida,33556-4655,US,United States,Domestic,Warning Letter,2018-01-12,2018,542906,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088792,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088792"
3014088805,Medicus Holistic Alternatives LLC,6278 N Federal Hwy,Pmb 452,Fort Lauderdale,FL,Florida,33308-1916,US,United States,Domestic,Warning Letter,2018-01-12,2018,542896,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088805,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088805"
3014088396,TaperAid,2405 Nw 31st Ter,unavailable,Gainesville,FL,Florida,32605-2730,US,United States,Domestic,Warning Letter,2018-01-12,2018,542770,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088396,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014088396"
3013686236,U4Life LLC,7000 Kennedy Blvd E Apt 27c,unavailable,West New York,NJ,New Jersey,07093-4842,US,United States,Domestic,Warning Letter,2018-01-12,2018,542731,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013686236,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013686236"
3014087287,Opiate Freedom Center,Po Box 2143,unavailable,Eagle,ID,Idaho,83616-9112,US,United States,Domestic,Warning Letter,2018-01-12,2018,542687,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014087287,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014087287"
3014114793,"Choice Detox Center, Inc. dba Nofeel",25014 Riverview Ln,unavailable,Murrieta,CA,California,92562-8958,US,United States,Domestic,Warning Letter,2018-01-12,2018,543456,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014114793,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014114793"
3010529501,"Healthy Healing Enterprises, Inc.",10 W Bay St,Unit 6457,Alhambra,CA,California,91802,US,United States,Domestic,Warning Letter,2018-01-12,2018,543429,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010529501,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010529501"
3014075679,"CalmSupport.com, LLC",361 Memorial Pkwy # 525,unavailable,Phillipsburg,NJ,New Jersey,08865-7017,US,United States,Domestic,Warning Letter,2018-01-12,2018,542734,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014075679,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014075679"
3014115328,"Soothedrawal, Inc.",3330 Cobb Pkwy Nw,Suite 324,Acworth,GA,Georgia,30101-8320,US,United States,Domestic,Warning Letter,2018-01-12,2018,543430,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014115328,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014115328"
