FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ProductType,Center,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile
3004121553,Kangadis Food Inc,55 Corporate Dr,,Hauppauge,NY,New York,11788-2021,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-08-31,2015,470596,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004121553
3006807561,Natural Biology inc,105 Nobility Ct,,Roswell,GA,Georgia,30075-5526,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2008-10-09,2009,28588,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006807561
3004131943,"Blessing, Inc. DBA Blessings Seafood",1045 S Highland Ave,,Tucson,AZ,Arizona,85719-6728,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2008-10-09,2009,41598,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004131943
3011988868,"Davis Ventures, Inc.",4565 Kipling St,,Wheat Ridge,CO,Colorado,80033-2812,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-08-30,2017,524898,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011988868
3004141305,"Taylor Farm, Inc.",825 Route 11,,Londonderry,VT,Vermont,05148-9790,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-08-30,2017,526184,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004141305
3018102311,WHITE LABEL LEAF LLC,5525 Johns Rd Ste 901,,Tampa,FL,Florida,33634-4514,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,681493,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3018102311
3026593624,Mary Jane's Bakery Co. LLC,331 Ne 54th St Apt 4,,Miami,FL,Florida,33137-2968,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,678010,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3026593624
3024132435,"Grow God, LLC",3400 Cottage Way,Ste G2,Sacramento,CA,California,95825-1474,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,674690,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3024132435
3030144878,Earthly Hemps,1827 SE 21st St,,Cape Coral,FL,Florida,33990-4757,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,674916,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3030144878
3027709593,"Flying Monkey US, LLC",6050 Dawson Blvd,,Norcross,GA,Georgia,30093-1288,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,681493,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3027709593
3029313653,Shamrockshrooms.com,1420 N Detroit St,,Los Angeles,CA,California,90046-4471,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,675517,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3029313653
3029881327,Life Leaf Medical CBD Center,11871 Plaza Dr,Unit 4,Murrells Inlet,SC,South Carolina,29576-7450,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,674917,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3029881327
3029874582,Hippy Mood,922 Woodbourne Rd,#184,Levittown,PA,Pennsylvania,19057-1001,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-07-15,2024,677031,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3029874582
3013359716,PT. Primo Indo Ikan,Jl. Ikan Tuna I No. 1,,Denpasar,,,,ID,Indonesia,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2019-05-30,2019,581917,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013359716
3004154685,"Mountain Meadow Herbs, Inc.",1019 Hard Rock Rd,,Somers,MT,Montana,59932-9792,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2009-09-21,2009,66764,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004154685
3009483511,"Natural Sea Product Co.,Ltd.","29/6 Moo 3, Tambol Bangyapak",,Mueang Samut Sakhon,,,,TH,Thailand,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2018-09-04,2018,562272,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009483511
3006803060,Punjab Trading Inc,4710 B St Nw Ste 103,,Auburn,WA,Washington,98001-1749,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-07-06,2011,176054,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006803060
3004158971,Sogo Foods Inc.,1610 S de Anza Blvd,,San Jose,CA,California,95129-4608,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-07-06,2011,145172,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004158971
3004815280,Artisan Specialty Foods,2528 S 27th Ave,,Broadview,IL,Illinois,60155-3851,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2008-11-13,2009,41378,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004815280
3004667746,"G. N. Y. Filet Fish Co., Inc.",800 Food Center Dr Unit 108,,Bronx,NY,New York,10474-0051,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2008-11-13,2009,41178,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004667746
3005016375,"Total Health Advanced Nutrition, Inc.",5182 Central Ave NE,,Columbia Heights,MN,Minnesota,55421-1825,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-05-29,2015,450070,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005016375
3004180111,Jugos La Torre,"Road 4131, Km. 2.0, Bo. La Torre",,Lares,PR,Puerto Rico,00669,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-09-12,2017,537085,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004180111
3009811874,Body Systems Inc.,4768 Bakersfield Ct,,Winter Springs,FL,Florida,32708-4935,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-04-09,2013,379823,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009811874
3007288109,NATIONAL FEDERATION OF FISHERIES,62 Ogeum-ro,,Songpa-gu,,,,,,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2011-01-06,2011,148553,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007288109
3004602331,Molino Food Livel Corp,392 E 197th St,,Bronx,NY,New York,10458-3702,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-01-11,2022,619323,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004602331
3004216289,"Masa NY,  LLC",10 Columbus Cir Ste 401,,New York,NY,New York,10019-1214,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-10-16,2018,539271,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004216289
3008495510,Smak Sp. z o.o.,Ul. Jozefa Pukowca 93a,,Zory,,,,PL,Poland,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2012-05-15,2012,301958,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008495510
3004249747,Pearl Banyan Capital dba Banyan Botanicals,6705 Eagle Rock Ave Ne,,Albuquerque,NM,New Mexico,87113-1922,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2009-06-29,2009,45840,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004249747
3004250841,"Wildly Organic, LLC",99 Edison Blvd Ste 1,,Silver Bay,MN,Minnesota,55614-1211,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2008-12-08,2009,110,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004250841
3004252912,MICA  BY  THE SEA,"Zone Ii, Bldg","Sirloin Street, FTI Complex 609",Metro Manila,,,,PH,Philippines,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2009-08-14,2009,66404,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004252912
3004253318,Chi's Enterprise Inc,1435 N Brasher St,,Anaheim,CA,California,92807-2048,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2018-04-30,2018,542724,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004253318
3012280220,"Diaz and Son Investments, LLC",711 E Produce Rd Ste A,,Hidalgo,TX,Texas,78557-4399,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-05-04,2022,627330,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012280220
3020522574,"M Six Labs, Inc.",725 N Progress Dr,,Saukville,WI,Wisconsin,53080-1613,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-05-04,2022,618701,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3020522574
3004254552,Hainan Golden Spring Foods Co. Ltd.,"No.9, Xingyang 3rd Cross Road, The Industrial Zone of Guilinyang","Economic Development Zone,Meilan Dist.",Haikou,,,,CN,China,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2022-05-04,2022,629972,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004254552
3004254801,Atum Do Brasil Captura Industria e Comercio Ltda.,"Sebastiao Alves De Almeida Street, 469",,Itapemirim,,,,BR,Brazil,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2016-03-18,2016,491504,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004254801
3004256059,Fujian Guangyang Egg Industry Company Limited,Hongxingcun,Jingyangzhen Fuqing,Fuzhou,,,,CN,China,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2019-12-26,2020,594964,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004256059
3004256120,GM Manufacturing Inc.,1500 W 135th St,,Gardena,CA,California,90249-2230,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2014-06-20,2014,253,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004256120
3004256120,GM Manufacturing Inc.,1500 W 135th St,,Gardena,CA,California,90249-2230,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2012-07-23,2012,285799,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004256120
3004262720,Constanza Agroindustrial SRL,Calle Prolongacion Avenida 27 De Febrero No. 1515,,Santo Domingo Oeste,,,,,,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2013-06-06,2013,395358,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004262720
3004263009,"LCW, INC.",1011 E Las Tunas Dr,,San Gabriel,CA,California,91776-1614,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-02-06,2015,444505,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004263009
3004263363,Schwebel Baking Co,121 O Neill Dr,,Hebron,OH,Ohio,43025-9680,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-06-09,2023,653005,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004263363
3004265195,UCC Ueshima Coffee Company ( America) Inc,723a Liggett Ave,,San Francisco,CA,California,94129-1480,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2021-02-01,2021,612006,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004265195
3004266691,"BC Food LA, LLC, DBA B & C Food Co.",2662 Seaman Ave,,El Monte,CA,California,91733-1930,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2023-07-24,2023,654872,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004266691
3004266983,"Chaohu Daxin Foodstuffs Co., Ltd.",Zhegao Town,Chaohu,Hefei,,,,CN,China,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2025-02-03,2025,700829,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004266983
3004267954,"Aspen Hills, Inc.",830 N State St,,Garner,IA,Iowa,50438-1057,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-01-10,2017,509769,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004267954
3008987641,"Hawaiian Ono Services, Inc.",1111 Dillingham Blvd Ste H6,,Honolulu,HI,Hawaii,96817-4408,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-01-10,2017,514302,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008987641
3009490090,"ZHOUSHAN HAICHANG FOOD CO.,LTD.",Pingyang Industrial Zone,Shenjiamen Putuo District,Zhoushan,,,,CN,China,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2022-05-09,2022,630966,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009490090
3004271253,Marindustrias S.A. de C.V.,Calle Central Oriente No. 5,"Otro Fondeport, Manzanillo",Manzanillo,,,,MX,Mexico,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2022-05-09,2022,631579,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004271253
3004275384,Dilip Ceramics Inc. dba Shivam Distributors,126 Commerce St,,Longwood,FL,Florida,32750-5416,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2021-05-04,2021,613332,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004275384
3004276126,Southeast Asian Packaging and Canning Limited.,"Sukhumvit Road, Praksa",233 Sukhumvit Rd,Mueang Samut Prakan,,,,TH,Thailand,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2014-05-15,2014,423596,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004276126
3006707635,AMK Food Export (Pvt) Ltd,Homagama,"62, Katuwana Industrial Zone",Homagama,,,,LK,Sri Lanka,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2014-05-15,2014,428859,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006707635
3004280507,"ProNatural Nutrition, LLC",2331 W Park Ave,,Cedar City,UT,Utah,84721-8329,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2013-07-19,2013,385119,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004280507
3004282947,"CreAgri, Inc.",37420 Cedar Blvd Ste C,,Newark,CA,California,94560-4159,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-08-28,2014,397679,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004282947
3004284473,Krasnyi Oktyabr USA Inc,73 20th St,,Brooklyn,NY,New York,11232-1109,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-11-04,2016,479205,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004284473
3004286071,Family Dollar Distribution Inc.,1800 Family Dollar Pkwy,,West Memphis,AR,Arkansas,72301-2974,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-11-08,2023,629509,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004286071
3004303150,"HST Produce, Inc",4310 Oates Rd,,Houston,TX,Texas,77013-3336,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2022-11-08,2023,639794,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004303150
3004287172,"Alfonso Garcia Lopez, S.A. dba C. Pescamar",Camino Da Fabrica 3,,Aris (Poio),,,,ES,Spain,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2016-10-17,2017,507602,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004287172
3012028711,"Hunan Gagazui Food Co., Ltd.",Building 2 Room 201,"No. 2 Jianshe Road, Sanfengsi; Nianyuxuzhen Huarongxian",Yueyang,,,,CN,China,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2024-02-09,2024,673799,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012028711
3004290156,Empacadora Bilbo S.A. DBA Bilbosa,Ciudadela Monterrey,Carretera Manta - Montecristi Km 6. 5,Montecristi,,,,EC,Ecuador,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2024-02-09,2024,675442,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004290156
3009598071,Pt Dua Kelinci,Jalan Raya Pati Kudus Km 6.3 Pati Kudus,,Pati,,,,ID,Indonesia,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2024-02-09,2024,670439,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009598071
3007935853,Zoet Poultry Inc.,4847 140th Ave,,Holland,MI,Michigan,49423-9546,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-02-09,2024,668611,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007935853
3014795988,Baja Best Distributing Inc.,9925 Airway Rd,,San Diego,CA,California,92154-7932,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2024-05-01,2024,680738,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3014795988
3004295153,Mariscos Perla Mar S de R L,Calletera Al Muelle De Cabotaje,Contiguo A Restaurante Arrecifes,La Ceiba,,,,HN,Honduras,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2024-05-01,2024,682814,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004295153
3004298295,"Flowers Baking Company of Villa Rica, LLC",134 Doyle McClain Dr,,Villa Rica,GA,Georgia,30180-1086,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-07-23,2010,105026,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004298295
3009764327,Granja Cintron,Carr 788 Km 6.5,Barrio Tomas De Castro 1,Caguas,PR,Puerto Rico,00725,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-04-04,2017,511394,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009764327
3005352998,SI Marketing Inc.,619b Mapunapuna St,,Honolulu,HI,Hawaii,96819-2032,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-04-04,2017,521356,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005352998
3004301150,"ITC Global Trading, Inc.",1505 Sawyer St Ste B,,Houston,TX,Texas,77007-4425,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2017-04-04,2017,518549,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004301150
3011419957,"Applied Health Solutions, Inc.",11231 N 84th St,,Scottsdale,AZ,Arizona,85260-6554,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2021-10-22,2022,616778,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3011419957
3004301150,"ITC Global Trading, Inc.",1505 Sawyer St Ste B,,Houston,TX,Texas,77007-4425,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2021-10-22,2022,615409,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004301150
3004303029,"Marco Pharma International, LLC",851 Nw Highland St,,Roseburg,OR,Oregon,97470-2021,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-01-10,2020,585324,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004303029
3004305343,"Aloha Medicinals, Inc.",2300 Arrowhead Dr,,Carson City,NV,Nevada,89706-0405,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2010-04-06,2010,66709,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004305343
3008741748,Nikki's Ginger Tea LLC.,231 E Grand Blvd,,Detroit,MI,Michigan,48207-3739,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-03-19,2015,446205,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008741748
3009857633,"Julian Bakery, Inc.",3021 Industry St,,Oceanside,CA,California,92054-4834,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2014-07-23,2014,408355,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009857633
3004309648,"Applied Polymer Systems, Inc. d/b/a APS Pharmaco",200 Bangor St,,Lindenhurst,NY,New York,11757-3644,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2014-07-23,2014,15,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004309648
3008667876,Bioanue Laboratories Inc.,123 Wood Tech Dr,,Rochelle,GA,Georgia,31079-6954,US,United States,Domestic,Food/Cosmetics,CFSAN,Injunction,2014-07-23,2014,242,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008667876
3012301728,K D Singh Enterprises LLC,3775 Park Ave Unit 5c,,Edison,NJ,New Jersey,08820-2566,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-04-09,2020,605845,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012301728
3004309676,"Prime Line Distributors, Inc.",2800 Sw 42nd St,,Fort Lauderdale,FL,Florida,33312-6705,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-04-09,2020,605669,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004309676
3009097114,Post Foods Llc,1 Upper Pond Rd,,Parsippany,NJ,New Jersey,07054-1050,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-03-10,2015,443421,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009097114
3004312214,"Yamashin Company, Ltd.",3 Chome 36,Nishiyama-Machi,Hekinan,,,,JP,Japan,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2015-03-10,2015,449878,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004312214
3004312699,Gordon Food Service Inc,7770 Kensington Ct,,Brighton,MI,Michigan,48116-8391,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2011-02-24,2011,150032,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004312699
3004334628,SeaLand FrutCo S.A. de C.V.,Calle 31 # 508,Progreso,Progreso,,,,MX,Mexico,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2015-11-09,2016,481779,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004334628
3004336309,"Mitsutoyo Co. Ltd., Hakodate Plant",4 Chome 2-8,Oiwake,Hokuto,,,,JP,Japan,Foreign,Food/Cosmetics,CFSAN,Warning Letter,2013-03-04,2013,392927,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004336309
3004336798,"Campimex, Inc",3117 S Casa Linda St,,McAllen,TX,Texas,78503-1306,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2020-12-11,2021,610730,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004336798
3006552878,"T. Ho Foods, Inc.",7124 Small Creek Way,,Powell,TN,Tennessee,37849-4850,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-07-22,2015,473333,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006552878
3004339264,"Westar Nutrition Corp. dba: Viva Life Science, Inc.",350 Paularino Ave,,Costa Mesa,CA,California,92626-4616,US,United States,Domestic,Food/Cosmetics,CFSAN,Warning Letter,2015-07-22,2015,450548,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004339264
